"id","source","pmid","doi","title","authorString","journalTitle","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","pmcid","issue","journalVolume","versionNumber"
"38662190","MED","38662190","10.1007/s41669-024-00492-9","Whither Decision-Analytic Modelling-Based Economic Evaluation for Health Care Decision Making?","Hunter RM, Franklin M.","Pharmacoecon Open","2024","2509-4262; 2509-4254; ","507-510","editorial","Y","Y","Y","Y","N","N",0,"Y","Y","N","Y","N","2024-04-26","2024-04-25","PMC11252092","4","8",NA
"39546442","MED","39546442","10.1371/journal.pone.0310822","Patient use of pulse oximetry to support management of COVID-19 in Greater Manchester: A non-randomised evaluation using a target trial approach.","Rubinstein F, Williams R, Dumville J, Kane B, Whittaker W, Bower P, Kontopantelis E.","PLoS One","2024","1932-6203","e0310822","research-article; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2024-11-16","2024-11-15","PMC11567555","11","19",NA
"39970048","MED","39970048","10.1177/21501319251320709","Transportation Barriers and Diabetes Outcomes: A Longitudinal Analysis.","Berkowitz SA, Ochoa A, LaPoint M, Kuhn ML, Dankovchik J, Donovan JM, Gao M, Basu S, Hudgens MG, Gold R.","J Prim Care Community Health","2025","2150-1319; 2150-1327; ","21501319251320709","research-article; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2025-02-20","2025-01-01","PMC11840852",NA,"16",NA
"37000953","MED","37000953","10.1681/asn.0000000000000100","Clinically Indicated, Equitable Care for Ischemic Heart Disease in CKD: A Call to Action.","Fielding-Singh V, Chertow GM.","J Am Soc Nephrol","2023","1046-6673; 1533-3450; ","525-526","comment; editorial; research support, n.i.h., extramural","N","Y","Y","N","N","N",0,"Y","Y","N","Y","N","2023-04-05","2023-04-01","PMC10103196","4","34",NA
"38012221","MED","38012221","10.1038/s41746-023-00961-1","Causal inference using observational intensive care unit data: a scoping review and recommendations for future practice.","Smit JM, Krijthe JH, Kant WMR, Labrecque JA, Komorowski M, Gommers DAMPJ, van Bommel J, Reinders MJT, van Genderen ME.","NPJ Digit Med","2023","2398-6352","221","scoping review; review-article; journal article","Y","Y","Y","Y","N","Y",5,"Y","Y","N","Y","N","2023-11-28","2023-11-27","PMC10682453","1","6",NA
"36463908","MED","36463908","10.1016/s2213-8587(22)00324-2","Diabetes after SARS-CoV-2 infection.","Al-Aly Z.","Lancet Diabetes Endocrinol","2023","2213-8587; 2213-8595; ","11-13","discussion; journal article","Y","Y","Y","Y","N","N",22,"Y","Y","N","Y","N","2022-12-05","2022-12-01","PMC9714974","1","11",NA
"38652567","MED","38652567","10.1681/asn.0000000000000383","Acute Kidney Injury Receiving Dialysis and Dialysis Care after Hospital Discharge.","Babroudi S, Weiner DE, Weiner DE, Neyra JA, Drew DA.","J Am Soc Nephrol","2024","1046-6673; 1533-3450; ","962-971","review-article; review; journal article","N","Y","Y","N","N","N",1,"Y","Y","N","Y","N","2024-04-24","2024-04-23","PMC11230726","7","35",NA
"38586590","MED","38586590","10.1016/j.eclinm.2024.102568","Clinical outcomes following discontinuation of metformin in patients with type 2 diabetes and advanced chronic kidney disease in Hong Kong: a territory-wide, retrospective cohort and target trial emulation study.","Yang A, Shi M, Wu H, Lau ES, Cheung JT, Zhang X, Fan B, Chen T, Kong AP, Luk AO, Ma RC, Chan JC, Chow E.","EClinicalMedicine","2024","2589-5370","102568","research-article; journal article","Y","Y","Y","Y","N","Y",8,"Y","Y","N","Y","N","2024-04-08","2024-03-28","PMC10998090",NA,"71",NA
"36443861","MED","36443861","10.1186/s13054-022-04252-1","Timing of dialysis in acute kidney injury using routinely collected data and dynamic treatment regimes.","Morzywołek P, Steen J, Vansteelandt S, Decruyenaere J, Sterckx S, Van Biesen W.","Crit Care","2022","1364-8535; 1466-609x; ","365","research-article; journal article","Y","Y","Y","Y","N","Y",6,"Y","Y","N","Y","N","2022-11-29","2022-11-28","PMC9706864","1","26",NA
"PPR564389","PPR",NA,"10.1101/2022.10.29.22281684","Causal inference using observational intensive care unit data: a systematic review and recommendations for future practice","Smit JM, Krijthe JH, van Bommel J, Labrecque J, Komorowski M, Gommers D, Reinders MJT, van Genderen M.",NA,"2022",NA,NA,"preprint","N","N","N","N","N","N",0,"N","Y","N","Y","N","2022-10-30","2022-10-29",NA,NA,NA,NA
"PPR676968","PPR",NA,"10.2139/ssrn.4478199","Azvudine and Nirmatrelvir–Ritonavir in Hospitalised Patients with Moderate–To–Severe COVID–19: Emulation of a Randomised Target Trial","Zhou Y, Liu Y, Jiang L, Zhang R, Zhang H, Shi Q, Yang Z, Mao Y, Liu S, Yang Z, Ding J, Zhou Y, Ren B, He L, Zhao X, Li W, Li S, Liu D.",NA,"2023",NA,NA,"preprint","N","N","N","N","N","N",0,"N","Y","N","Y","N","2023-06-17","2023-06-16",NA,NA,NA,NA
"37140336","MED","37140336","10.1097/pcc.0000000000003142","Outcomes After Extracorporeal Membrane Oxygenation in Children With COVID-19.","MacLaren G, Barbaro RP, Di Nardo M.","Pediatr Crit Care Med","2023","1529-7535","430-432","comment; research-article; journal article; research support, n.i.h., extramural","N","Y","Y","Y","N","N",1,"Y","Y","N","N","N","2023-05-04","2023-05-04","PMC10162398","5","24",NA
"38719492","MED","38719492","10.1136/bmj-2023-077097","Comparative effectiveness of second line oral antidiabetic treatments among people with type 2 diabetes mellitus: emulation of a target trial using routinely collected health data.","Bidulka P, Lugo-Palacios DG, Carroll O, O'Neill S, Adler AI, Basu A, Silverwood RJ, Bartlett JW, Nitsch D, Charlton P, Briggs AH, Smeeth L, Douglas IJ, Khunti K, Grieve R.","BMJ","2024","0959-8138; 1756-1833; ","e077097","comparative study; research support, non-u.s. gov't; research-article; journal article","Y","Y","Y","N","N","Y",9,"Y","Y","N","Y","N","2024-05-09","2024-05-08","PMC11077536",NA,"385",NA
"39855261","MED","39855261","10.1097/ede.0000000000001839","Causal Estimands for Analyses of Averted and Avertible Outcomes due to Infectious Disease Interventions.","Jia KM, Boyer CB, Wallinga J, Lipsitch M.","Epidemiology","2025","1044-3983; 1531-5487; ","363-373","research-article; journal article","Y","Y","Y","Y","N","N",1,"Y","Y","N","N","N","2025-01-28","2025-01-24","PMC11957442","3","36",NA
"39572076","MED","39572076","10.1093/ndt/gfae267","Ethical considerations on the use of big data and artificial intelligence in kidney research from the ERA ethics committee.","Van Biesen W, Ponikvar JB, Fontana M, Heering P, Sever MS, Sawhney S, Luyckx V.","Nephrol Dial Transplant","2025","0931-0509; 1460-2385; ","455-464","review-article; review; journal article","Y","Y","Y","Y","N","N",0,"Y","Y","N","Y","N","2024-11-22","2025-02-01","PMC11879022","3","40",NA
"PMC10736152","PMC",NA,NA,"CONTRAST SENSITIVITY AND BRAIN NETWORK COMMUNITY STRUCTURE IN THE BRAIN NETWORKS AND MOBILITY STUDY",NA,"Innov Aging","2023","2399-5300","646-646","abstract","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2024-01-03","2023-12-01","PMC10736152","suppl 1","7",NA
"40083841","MED","40083841","10.5414/alx02545e","The importance of registries in clinical practice: Insights from the national atopic dermatitis registry TREATgermany.","Honstein T, Kind B, Stölzl D, Harder I, Müller S, Birkner T, Heinrich L, Fischer S, Sander N, Heratizadeh A, Schmitt J, Weidinger S, Werfel T.","Allergol Select","2025","2512-8957","40-46","research-article; journal article","Y","Y","Y","Y","N","N",0,"Y","Y","N","N","N","2025-03-16","2025-03-06","PMC11905008",NA,"9",NA
"40626386","MED","40626386","10.1177/00333549251342034","Causal Inference in Public Health: A Call to Stop Causal Fishing Expeditions.","Al-Kassab-Córdova A, Soto-Becerra P.","Public Health Rep","2025","0033-3549; 1468-2877; ","333549251342034","article-commentary; journal article","N","Y","Y","Y","N","Y",0,"Y","N","N","N","N","2025-07-09","2025-07-08","PMC12237941",NA,NA,NA
"40251976","MED","40251976","10.1177/23969873251332118","Conducting descriptive epidemiology and causal inference studies using observational data: A 10-point primer for stroke researchers.","Churilov L, Hayward K, Yogendrakumar V, Andrew N.","Eur Stroke J","2025","2396-9873; 2396-9881; ","307-329","review-article; review; journal article","Y","Y","Y","Y","N","N",2,"Y","Y","N","Y","N","2025-04-20","2025-04-19","PMC12009273","2","10",NA
"37451864","MED","37451864","10.1136/thorax-2023-220031","Emulated trial investigating effects of multiple treatments: estimating combined effects of mucoactive nebulisers in cystic fibrosis using registry data.","Granger E, Davies G, Keogh RH.","Thorax","2023","0040-6376; 1468-3296; ","1011-1018","research support, non-u.s. gov't; research-article; journal article","Y","Y","Y","Y","N","N",2,"Y","Y","N","Y","N","2023-07-16","2023-07-14","PMC10511967","10","78",NA
"34610282","MED","34610282","10.1016/j.ahj.2021.09.014","Stopping renin-angiotensin system inhibitors after hyperkalemia and risk of adverse outcomes.","Xu Y, Fu EL, Trevisan M, Jernberg T, Sjölander A, Clase CM, Carrero JJ.","Am Heart J","2022","0002-8703; 1097-6744; ","177-186","journal article; observational study","N","N","N","N","N","N",30,"N","Y","N","Y","N","2021-10-06","2021-10-02",NA,NA,"243",NA
"37227368","MED","37227368","10.1097/ede.0000000000001626","Evaluating Metformin Strategies for Cancer Prevention: A Target Trial Emulation Using Electronic Health Records.","Dickerman BA, García-Albéniz X, Logan RW, Denaxas S, Hernán MA.","Epidemiology","2023","1044-3983; 1531-5487; ","690-699","research-article; journal article; research support, n.i.h., extramural","N","Y","Y","Y","N","Y",11,"Y","Y","N","Y","N","2023-05-26","2023-05-23","PMC10524586","5","34",NA
"40401223","MED","40401223","10.3389/fcvm.2025.1497822","Data source and utilization of artificial intelligence technologies in vascular surgery-a scoping review.","Powezka K, Slater K, Brind D, Wall M, Gkoutos G, Juszczak M.","Front Cardiovasc Med","2025","2297-055x","1497822","review-article; review; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","N","N","2025-05-23","2025-05-07","PMC12093488",NA,"12",NA
"37489623","MED","37489623","10.1093/aje/kwad164","Sustained Hypothetical Interventions on Midlife Alcohol Consumption in Relation to All-Cause and Cancer Mortality: The Australian Longitudinal Study on Women's Health.","Yang Y, Hodge AM, Lynch BM, Dugué PA, Williamson EJ, Jayasekara H, Mishra G, English DR.","Am J Epidemiol","2024","0002-9262; 1476-6256; ","75-86","research support, non-u.s. gov't; research-article; journal article","Y","Y","Y","Y","N","Y",2,"Y","Y","N","Y","N","2023-07-26","2024-01-01","PMC10773481","1","193",NA
"35944152","MED","35944152","10.1097/ede.0000000000001521","Selection of Comparator Group in Observational Drug Safety Studies: Alternatives to the Active Comparator New User Design.","Wintzell V, Svanström H, Pasternak B.","Epidemiology","2022","1044-3983; 1531-5487; ","707-714","research support, non-u.s. gov't; journal article","N","N","N","N","N","N",7,"Y","N","N","Y","N","2022-08-10","2022-06-24",NA,"5","33",NA
"38743192","MED","38743192","10.1007/s40121-024-00976-5","Molnupiravir Use Among Patients with COVID-19 in Real-World Settings: A Systematic Literature Review.","Richmond DiBello J, Raziano VT, Liu X, Puenpatom A, Peebles K, Khan NF, Hill DD.","Infect Dis Ther","2024","2193-8229; 2193-6382; ","1177-1198","review-article; review; journal article","Y","Y","Y","Y","N","Y",5,"Y","Y","N","Y","N","2024-05-16","2024-05-14","PMC11128428","6","13",NA
"38032000","MED","38032000","10.2215/cjn.0000000000000348","Comparative Safety of Antidepressants in Adults with CKD.","Zhu N, Xu H, Lagerberg T, Johnell K, Carrero JJ, Chang Z.","Clin J Am Soc Nephrol","2024","1555-9041; 1555-905x; ","178-188","comparative study; research-article; journal article","N","Y","Y","N","N","N",3,"Y","Y","N","Y","N","2023-11-30","2023-11-06","PMC10861107","2","19",NA
"34641870","MED","34641870","10.1186/s12911-021-01638-z","An informatics consult approach for generating clinical evidence for treatment decisions.","Lai AG, Chang WH, Parisinos CA, Katsoulis M, Blackburn RM, Shah AD, Nguyen V, Denaxas S, Davey Smith G, Gaunt TR, Nirantharakumar K, Cox MP, Forde D, Asselbergs FW, Harris S, Richardson S, Sofat R, Dobson RJB, Hingorani A, Patel R, Sterne J, Banerjee A, Denniston AK, Ball S, Sebire NJ, Shah NH, Foster GR, Williams B, Hemingway H.","BMC Med Inform Decis Mak","2021","1472-6947","281","research support, non-u.s. gov't; research-article; review; journal article","Y","Y","Y","Y","N","Y",9,"Y","Y","N","Y","Y","2021-10-14","2021-10-12","PMC8506488","1","21",NA
"36162111","MED","36162111","10.7326/m22-0819","Benefits and Risks Associated With Continuation of Anti-Tumor Necrosis Factor After 24 Weeks of Pregnancy in Women With Inflammatory Bowel Disease : A Nationwide Emulation Trial.","Meyer A, Neumann A, Drouin J, Weill A, Carbonnel F, Dray-Spira R.","Ann Intern Med","2022","0003-4819; 1539-3704; ","1374-1382","clinical trial; journal article","N","N","N","N","N","N",16,"Y","Y","N","Y","N","2022-09-28","2022-09-27",NA,"10","175",NA
"34159562","MED","34159562","10.1007/s40257-021-00617-4","The Busy Arena of Psoriasis Treatments: Improving the Clinician's Ability to Make the Right Therapeutic Choice.","Renert-Yuval Y, Krueger JG, Tobin JN.","Am J Clin Dermatol","2021","1175-0561; 1179-1888; ","731-733","letter; article-commentary","N","Y","Y","Y","N","N",0,"Y","Y","N","N","N","2021-06-24","2021-06-22","PMC11332158","5","22",NA
"37291109","MED","37291109","10.1080/21645515.2023.2216625","Do vaccinations influence the development of Alzheimer disease?","Bukhbinder AS, Ling Y, Harris K, Jiang X, Schulz PE.","Hum Vaccin Immunother","2023","2164-5515; 2164-554x; ","2216625","article-commentary; research support, non-u.s. gov't; journal article; research support, n.i.h., extramural","Y","Y","Y","Y","N","N",12,"Y","Y","N","Y","N","2023-06-09","2023-06-08","PMC10332212","2","19",NA
"35970705","MED","35970705","10.1016/j.jval.2022.07.003","Can Observational Analyses of Routinely Collected Data Emulate Randomized Trials? Design and Feasibility of the Observational Patient Evidence for Regulatory Approval Science and Understanding Disease Project.","Crown W, Dahabreh IJ, Li X, Toh S, Bierer B.","Value Health","2023","1098-3015; 1524-4733; ","176-184","research support, non-u.s. gov't; journal article","N","N","N","N","N","N",9,"Y","Y","N","Y","N","2022-08-16","2022-08-13",NA,"2","26",NA
"37549203","MED","37549203","10.1161/circulationaha.123.064645","Bringing the Credibility Revolution to Observational Research in Cardiology.","Yeh RW.","Circulation","2023","0009-7322; 1524-4539; ","455-458","research-article; editorial","N","Y","Y","Y","N","N",3,"Y","Y","N","Y","N","2023-08-08","2023-08-07","PMC10421627","6","148",NA
"38707795","MED","38707795","10.1016/j.ekir.2024.02.009","Effectiveness of Molnupiravir and Nirmatrelvir-Ritonavir in CKD Patients With COVID-19.","Cheng FWT, Yan VKC, Wan EYF, Chui CSL, Lai FTT, Wong CKH, Li X, Zhang IR, Tang SCW, Wong ICK, Chan EWY.","Kidney Int Rep","2024","2468-0249","1244-1253","research-article; journal article","Y","Y","Y","Y","N","Y",1,"Y","Y","N","Y","Y","2024-05-06","2024-02-09","PMC11068947","5","9",NA
"37900353","MED","37900353","10.1017/cts.2023.635","A causal roadmap for generating high-quality real-world evidence.","Dang LE, Gruber S, Lee H, Dahabreh IJ, Stuart EA, Williamson BD, Wyss R, Díaz I, Ghosh D, Kıcıman E, Alemayehu D, Hoffman KL, Vossen CY, Huml RA, Ravn H, Kvist K, Pratley R, Shih MC, Pennello G, Martin D, Waddy SP, Barr CE, Akacha M, Buse JB, van der Laan M, Petersen M.","J Clin Transl Sci","2023","2059-8661","e212","review-article; review; journal article","Y","Y","Y","Y","N","N",25,"Y","Y","N","Y","N","2023-10-31","2023-09-22","PMC10603361","1","7",NA
"38117495","MED","38117495","10.1001/jamanetworkopen.2023.48557","Benzodiazepine Discontinuation and Mortality Among Patients Receiving Long-Term Benzodiazepine Therapy.","Maust DT, Petzold K, Strominger J, Kim HM, Bohnert ASB.","JAMA Netw Open","2023","2574-3805","e2348557","research-article; journal article; research support, n.i.h., extramural","Y","Y","Y","N","N","Y",13,"Y","Y","N","Y","N","2023-12-23","2023-12-01","PMC10733804","12","6",NA
"37157869","MED","37157869","10.1093/cid/ciad286","Impact of Integrase Inhibitors on Cardiovascular Disease Events in People With Human Immunodeficiency Virus Starting Antiretroviral Therapy.","Surial B, Chammartin F, Damas J, Calmy A, Haerry D, Stöckle M, Schmid P, Bernasconi E, Fux CA, Tarr PE, Günthard HF, Wandeler G, Rauch A, Swiss HIV Cohort Study.","Clin Infect Dis","2023","1058-4838; 1537-6591; ","729-737","clinical trial; research support, non-u.s. gov't; research-article; journal article","Y","Y","Y","Y","N","Y",23,"Y","Y","N","Y","N","2023-05-09","2023-09-01","PMC10495132","5","77",NA
"37278758","MED","37278758","10.1007/s00134-023-07102-y","The future of artificial intelligence in intensive care: moving from predictive to actionable AI.","Smit JM, Krijthe JH, van Bommel J, Causal Inference for ICU Collaborators.","Intensive Care Med","2023","0342-4642; 1432-1238; ","1114-1116","brief-report; journal article","Y","Y","Y","Y","N","N",13,"Y","Y","N","Y","N","2023-06-06","2023-06-06","PMC10499665","9","49",NA
"36750852","MED","36750852","10.1186/s13054-023-04328-6","Levosimendan in patients undergoing extracorporeal membrane oxygenation after cardiac surgery: an emulated target trial using observational data.","Massol J, Simon-Tillaux N, Tohme J, Hariri G, Dureau P, Duceau B, Belin L, Hajage D, De Rycke Y, Charfeddine A, Lebreton G, Combes A, Bouglé A.","Crit Care","2023","1364-8535; 1466-609x; ","51","research-article; randomized controlled trial; journal article; observational study","Y","Y","Y","Y","N","Y",6,"Y","Y","N","Y","Y","2023-02-08","2023-02-07","PMC9906922","1","27",NA
